Checked,Protein FDR Confidence: Combined,Master,Accession,Description,Exp. q-value: Combined,Contaminant,Sum PEP Score,Coverage [%],# Peptides,# PSMs,# Unique Peptides,# AAs,MW [kDa],calc. pI,Score Sequest HT: Sequest HT,# Peptides (by Search Engine): Sequest HT,Biological Process,Cellular Component,Molecular Function,Pfam IDs,Entrez Gene ID,Ensembl Gene ID,Chromosome,WikiPathways,Gene Symbol,KEGG Pathways,Reactome Pathways,# Protein Pathway Groups,# Razor Peptides,"Abundances (Normalized): F1: 126, Sample","Abundances (Normalized): F1: 127N, Sample","Abundances (Normalized): F1: 127C, Sample","Abundances (Normalized): F1: 128N, Sample","Abundances (Normalized): F1: 128C, Sample","Abundances (Normalized): F1: 129N, Sample","Abundances (Normalized): F1: 129C, Sample","Abundances (Normalized): F1: 130N, Sample","Abundances (Normalized): F1: 130C, Sample","Abundances (Normalized): F1: 131, Sample","Abundance: F1: 126, Sample","Abundance: F1: 127N, Sample","Abundance: F1: 127C, Sample","Abundance: F1: 128N, Sample","Abundance: F1: 128C, Sample","Abundance: F1: 129N, Sample","Abundance: F1: 129C, Sample","Abundance: F1: 130N, Sample","Abundance: F1: 130C, Sample","Abundance: F1: 131, Sample","Found in Sample: [S1] F1: 126, Sample","Found in Sample: [S3] F1: 127C, Sample","Found in Sample: [S2] F1: 127N, Sample","Found in Sample: [S5] F1: 128C, Sample","Found in Sample: [S4] F1: 128N, Sample","Found in Sample: [S7] F1: 129C, Sample","Found in Sample: [S6] F1: 129N, Sample","Found in Sample: [S9] F1: 130C, Sample","Found in Sample: [S8] F1: 130N, Sample","Found in Sample: [S10] F1: 131, Sample",# Protein Groups,Modifications
FALSE,High,Master Protein,P63165,Small ubiquitin-related modifier 1 OS=Homo sapiens OX=9606 GN=SUMO1 PE=1 SV=1,0,FALSE,23.632,50,7,19,7,101,11.6,5.52,35.38,7,cell organization and biogenesis;metabolic process;regulation of biological process;response to stimulus,chromosome;cytoplasm;membrane;nucleus,catalytic activity;protein binding;RNA binding,"Pf00240, Pf11976",7341,ENSG00000116030.16,2,Androgen receptor signaling pathway; TP53 Network; TGF-beta Signaling Pathway; Exercise-induced Circadian Regulation,SUMO1,RNA transport,"G2/M DNA damage checkpoint; SUMOylation of DNA replication proteins; Nonhomologous End-Joining (NHEJ); SUMOylation of RNA binding proteins; Negative regulation of activity of TFAP2 (AP-2) family transcription factors; SUMOylation of chromatin organization proteins; Formation of Incision Complex in GG-NER; Regulation of IFNG signaling; Recruitment and ATM-mediated phosphorylation of repair and signaling proteins at DNA double strand breaks; Processing of DNA double-strand break ends; SUMOylation of transcription factors; SUMO is conjugated to E1 (UBA2:SAE1); SUMOylation of DNA damage response and repair proteins; SUMO is proteolytically processed; SUMO is transferred from E1 to E2 (UBE2I, UBC9)",43,0,2556.1,2408.4,2439.9,2589.1,2724.6,3393.7,4314.1,4083.1,5914.3,6526.9,2435.7,2408.4,2129.7,2249.9,1751.5,1251.2,1245.8,1016.5,993.6,968.1,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q86UY8,5'-nucleotidase domain-containing protein 3 OS=Homo sapiens OX=9606 GN=NT5DC3 PE=1 SV=1,0,FALSE,23.615,14,8,11,8,548,63.4,8.31,29.22,8,metabolic process,,catalytic activity;metal ion binding;receptor activity;signal transducer activity,Pf05761,51559,ENSG00000111696.11,12,,NT5DC3,,,0,0,876.2,838.6,885.3,959,946.2,1128.3,1131,1060.2,1035.6,942.2,835,838.6,772.8,833.4,608.3,416,326.6,263.9,174,139.8,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,P61020,Ras-related protein Rab-5B OS=Homo sapiens OX=9606 GN=RAB5B PE=1 SV=1,0,FALSE,23.615,26,4,6,2,215,23.7,8.13,21.87,4,cell organization and biogenesis;regulation of biological process;response to stimulus;transport,endosome;membrane,catalytic activity;nucleotide binding;protein binding,"Pf00009, Pf00025, Pf00071, Pf04670, Pf08477",5869,ENSG00000111540.15,12,,RAB5B,Vasopressin-regulated water reabsorption; Amoebiasis; Phagosome; Endocytosis; Ras signaling pathway; Tuberculosis,TBC/RABGAPs; Neutrophil degranulation; RAB GEFs exchange GTP for GDP on RABs; RAB geranylgeranylation; Clathrin-mediated endocytosis,18,0,197.7,212.6,250.4,248.2,263.8,293.3,285.7,212.8,159.2,181.2,188.4,212.6,218.6,215.7,169.6,108.1,82.5,53,26.8,26.9,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q02818,Nucleobindin-1 OS=Homo sapiens OX=9606 GN=NUCB1 PE=1 SV=4,0,FALSE,23.586,19,8,9,8,461,53.8,5.25,25.05,8,metabolic process;regulation of biological process;response to stimulus,cytoplasm;endoplasmic reticulum;endosome;extracellular;Golgi;membrane;nucleus;organelle lumen,DNA binding;metal ion binding;protein binding,,4924,ENSG00000104805.15,19,,NUCB1,,Post-translational protein phosphorylation; Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),4,0,698.2,599.1,567.9,716.1,668.8,815.1,704.3,887.6,1073.1,1754.4,665.4,599.1,495.7,622.3,430,300.5,203.4,221,180.3,260.2,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q9UPN9,E3 ubiquitin-protein ligase TRIM33 OS=Homo sapiens OX=9606 GN=TRIM33 PE=1 SV=3,0,FALSE,23.533,6,6,6,6,1127,122.5,6.67,16.04,6,metabolic process;regulation of biological process,nucleus,catalytic activity;DNA binding;metal ion binding;protein binding,"Pf00439, Pf00628, Pf00643, Pf13639",51592,ENSG00000197323.11,1,Ectoderm Differentiation,TRIM33,,Downregulation of SMAD2/3:SMAD4 transcriptional activity,9,0,571.4,686.3,590.8,614.2,570.3,547.7,527.6,602.5,675.2,564.2,544.5,686.3,515.7,533.7,366.6,201.9,152.4,150,113.4,83.7,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q86UA1,Pre-mRNA-processing factor 39 OS=Homo sapiens OX=9606 GN=PRPF39 PE=1 SV=3,0,FALSE,23.503,11,6,6,6,669,78.4,5.4,19.97,6,cell organization and biogenesis;metabolic process,nucleus;spliceosomal complex,protein binding;RNA binding,,55015,ENSG00000185246.17,14,,PRPF39,,,0,0,458,449.5,483.3,462.3,440.5,441.2,579.1,463,431,416.5,436.5,449.5,421.9,401.7,283.2,162.7,167.2,115.3,72.4,61.8,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,F5GXE4,Arginyl-tRNA--protein transferase 1 OS=Homo sapiens OX=9606 GN=ATE1 PE=1 SV=1,0,FALSE,23.495,14,6,6,6,511,58.1,7.36,15.6,6,metabolic process,cytoplasm;nucleus,catalytic activity;protein binding,"Pf04376, Pf04377",11101,ENSG00000107669.17,10,,ATE1,,,0,0,612.7,789.7,792.5,696.9,751.7,608.8,600,562.4,503.9,505,583.8,789.7,691.8,605.6,483.3,224.4,173.3,140,84.7,74.9,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,P53602,Diphosphomevalonate decarboxylase OS=Homo sapiens OX=9606 GN=MVD PE=1 SV=1,0,FALSE,23.428,15,6,8,6,400,43.4,7.23,23.29,6,metabolic process;regulation of biological process,cytosol,catalytic activity;nucleotide binding;protein binding,,4597,ENSG00000167508.11,16,Cholesterol Biosynthesis; Sterol Regulatory Element-Binding Proteins (SREBP) signalling,MVD,Terpenoid backbone biosynthesis; Metabolic pathways,Synthesis of Dolichyl-phosphate; Cholesterol biosynthesis; Activation of gene expression by SREBF (SREBP),16,0,1263.3,879.7,785.4,997,763,608.8,595.4,648.1,473.5,618.7,1203.9,879.7,685.6,866.4,490.5,224.5,171.9,161.3,79.6,91.8,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q8IUF1,COBW domain-containing protein 2 OS=Homo sapiens OX=9606 GN=CBWD2 PE=2 SV=1,0,FALSE,23.414,16,5,5,5,395,44,4.89,17.2,5,,,nucleotide binding,"Pf02492, Pf07683",150472,ENSG00000136682.14,2,,CBWD2,,,0,0,548,671.2,654.1,540,624.9,595.1,527.2,565.9,635.5,387.9,522.2,671.2,571,469.2,401.7,219.4,152.2,140.9,106.8,57.5,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q92665,"28S ribosomal protein S31, mitochondrial OS=Homo sapiens OX=9606 GN=MRPS31 PE=1 SV=3",0,FALSE,23.376,18,5,9,5,395,45.3,9.29,27.47,5,cell organization and biogenesis;metabolic process,membrane;mitochondrion;ribosome,protein binding;RNA binding;structural molecule activity,Pf15433,10240,ENSG00000102738.7,13,,MRPS31,,Mitochondrial translation initiation; Mitochondrial translation elongation; Mitochondrial translation termination,6,0,332.4,364.1,354.7,316.4,371.2,345,318.9,371.2,329.9,308,316.7,364.1,309.6,274.9,238.6,127.2,92.1,92.4,55.4,45.7,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,O75340,Programmed cell death protein 6 OS=Homo sapiens OX=9606 GN=PDCD6 PE=1 SV=1,0,FALSE,23.374,35,7,8,7,191,21.9,5.4,20.36,7,cell death;cell organization and biogenesis;metabolic process;regulation of biological process;response to stimulus;transport,cytoplasm;endoplasmic reticulum;endosome;membrane;nucleus,catalytic activity;metal ion binding;protein binding,"Pf00036, Pf13405, Pf13499, Pf13833",10016,ENSG00000249915.7,5,,PDCD6,,,0,0,1799.2,1622.6,1836.4,1769.1,1852,1991.3,2092.5,2064.2,1816.3,1144.7,1714.5,1622.6,1603,1537.4,1190.5,734.1,604.2,513.9,305.1,169.8,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q9UBB6,Neurochondrin OS=Homo sapiens OX=9606 GN=NCDN PE=1 SV=1,0,FALSE,23.373,9,6,7,6,729,78.8,5.48,23.44,6,cell organization and biogenesis;regulation of biological process,cytoplasm;cytosol;membrane;nucleus,protein binding,Pf05536,23154,ENSG00000020129.15,1,,NCDN,,,0,0,987.8,1052,1069.3,972.1,796.9,669.4,706.7,991.4,738.6,801.5,941.3,1052,933.4,844.8,512.3,246.8,204.1,246.8,124.1,118.9,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q9UJW0,Dynactin subunit 4 OS=Homo sapiens OX=9606 GN=DCTN4 PE=1 SV=1,0,FALSE,23.347,16,6,9,6,460,52.3,7.34,25.6,6,transport,chromosome;cytoplasm;cytoskeleton;cytosol;nucleus,protein binding,Pf05502,51164,ENSG00000132912.12,5,,DCTN4,Vasopressin-regulated water reabsorption; Huntington's disease,COPI-independent Golgi-to-ER retrograde traffic; COPI-mediated anterograde transport; MHC class II antigen presentation; HSP90 chaperone cycle for steroid hormone receptors (SHR),19,0,258.6,279.3,309,299.6,318,365,383.9,440.6,392,299.9,246.4,279.3,269.8,260.3,204.4,134.6,110.8,109.7,65.9,44.5,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,P61962,DDB1- and CUL4-associated factor 7 OS=Homo sapiens OX=9606 GN=DCAF7 PE=1 SV=1,0,FALSE,23.299,24,7,10,7,342,38.9,5.52,34.8,7,development;metabolic process,cytoplasm;cytosol;nucleus,protein binding,Pf00400,10238,ENSG00000136485.14,17,,DCAF7,,Association of TriC/CCT with target proteins during biosynthesis; Neddylation,6,0,1045.7,964.4,1063.1,1062.2,1076.3,1175.7,1258.3,1021.2,758,769,996.4,964.4,928,923.1,691.9,433.4,363.4,254.2,127.3,114.1,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q13033,Striatin-3 OS=Homo sapiens OX=9606 GN=STRN3 PE=1 SV=3,0,FALSE,23.168,10,8,9,6,797,87.2,5.36,24.4,8,regulation of biological process;response to stimulus,cytoplasm;Golgi;membrane;nucleus,protein binding,"Pf00400, Pf08232",29966,ENSG00000196792.11,14,,STRN3,,,0,2,967.5,849.5,842.6,883.2,785.6,847.4,709,957.3,536.1,583.8,922,849.5,735.5,767.5,505,312.4,204.7,238.3,90.1,86.6,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q0PNE2,Elongator complex protein 6 OS=Homo sapiens OX=9606 GN=ELP6 PE=1 SV=1,0,FALSE,23.146,24,6,6,6,266,29.8,6.84,15.9,6,metabolic process;regulation of biological process,,,Pf09807,54859,ENSG00000163832.15,3,,ELP6,,HATs acetylate histones,3,0,541.8,574.6,601.8,553.9,682.5,903.1,873.5,943.9,661.7,700.9,516.3,574.6,525.3,481.4,438.7,332.9,252.2,235,111.2,104,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q9BYD3,"39S ribosomal protein L4, mitochondrial OS=Homo sapiens OX=9606 GN=MRPL4 PE=1 SV=1",0,FALSE,23.134,24,6,8,6,311,34.9,9.72,26.17,6,cell organization and biogenesis;metabolic process,membrane;mitochondrion;ribosome,protein binding;RNA binding;structural molecule activity,Pf00573,51073,ENSG00000105364.13,19,,MRPL4,Ribosome,Mitochondrial translation initiation; Mitochondrial translation elongation; Mitochondrial translation termination,7,0,1151.7,1149.4,1212.2,1171.2,1330.4,1207.6,1263.3,1269.3,2164.5,989.7,1097.4,1149.4,1058.1,1017.8,855.2,445.2,364.8,316,363.6,146.8,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q15773,Myeloid leukemia factor 2 OS=Homo sapiens OX=9606 GN=MLF2 PE=1 SV=1,0,FALSE,23.117,30,6,6,6,248,28.1,6.9,20.13,6,defense response;response to stimulus,cytoplasm;membrane;nucleus,protein binding,Pf10248,8079,ENSG00000089693.10,12,,MLF2,,,0,0,716.5,645.6,647.6,794.8,628.6,620.8,609.8,755.2,724.2,793.6,682.8,645.6,565.2,690.7,404.1,228.9,176.1,188,121.7,117.7,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q9UN86,Ras GTPase-activating protein-binding protein 2 OS=Homo sapiens OX=9606 GN=G3BP2 PE=1 SV=2,0,FALSE,23.115,13,5,7,5,482,54.1,5.55,18.09,5,cell organization and biogenesis;regulation of biological process;response to stimulus;transport,cytoplasm;cytosol,protein binding;RNA binding;structural molecule activity,"Pf00076, Pf02136, Pf14259",9908,ENSG00000138757.14,4,,G3BP2,,,0,0,719.6,628.5,613.4,701.7,556.5,449.1,418.3,453.7,433.9,461.1,685.7,628.5,535.4,609.8,357.8,165.6,120.8,112.9,72.9,68.4,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,C9JND6,Programmed cell death protein 10 (Fragment) OS=Homo sapiens OX=9606 GN=PDCD10 PE=1 SV=1,0,FALSE,23.01,37,4,5,4,146,16.8,4.78,15.62,4,,,,Pf06840,,ENSG00000114209.14,3,,,,,0,0,722.5,777.4,715.8,736,678.1,592.7,533,671.7,557.3,448.5,688.5,777.4,624.8,639.6,435.9,218.5,153.9,167.2,93.6,66.5,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q96I51,RCC1-like G exchanging factor-like protein OS=Homo sapiens OX=9606 GN=RCC1L PE=1 SV=2,0,FALSE,23.008,14,6,9,6,464,50,8.4,20.14,6,,mitochondrion,RNA binding,"Pf00415, Pf13540",81554,,7,,WBSCR16; RCC1L,,,0,0,1057.7,1028.5,1051.1,1286.4,1115.1,1422.9,2736.1,1571.2,3122.8,1547.8,1007.9,1028.5,917.5,1117.9,716.8,524.6,790.1,391.2,524.7,229.6,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,A0A087X0W8,Transcription factor p65 OS=Homo sapiens OX=9606 GN=RELA PE=1 SV=1,0,FALSE,23.002,17,6,8,6,448,49.5,7.4,23.48,6,defense response;metabolic process;regulation of biological process;response to stimulus,cytoplasm;cytosol;nucleus,DNA binding;protein binding,Pf00554,5970,ENSG00000173039.18,11,Androgen receptor signaling pathway; Nucleotide-binding Oligomerization Domain (NOD) pathway; Osteopontin Signaling; Regulation of toll-like receptor signaling pathway; Selenium Micronutrient Network; Vitamin B12 Metabolism; Folate Metabolism; IL-1 signaling pathway; RANKL/RANK (Receptor activator of NFKB (ligand)) Signaling Pathway; Leptin signaling pathway; TNF related weak inducer of apoptosis (TWEAK) Signaling Pathway; Prolactin Signaling Pathway; IL17 signaling pathway; B Cell Receptor Signaling Pathway; AGE/RAGE pathway; Interleukin-11 Signaling Pathway; Corticotropin-releasing hormone signaling pathway; Oncostatin M Signaling Pathway; Brain-Derived Neurotrophic Factor (BDNF) signaling pathway; Apoptosis; Aryl Hydrocarbon Receptor; EBV LMP1 signaling; Structural Pathway of Interleukin 1 (IL-1); Selenium Metabolism and Selenoproteins; NLR Proteins; Rac1/Pak1/p38/MMP-2 pathway; Initiation of transcription and translation elongation at the HIV-1 LTR; Photodynamic therapy-induced NF-kB survival signaling; Toll-like Receptor Signaling; RIG-I-like Receptor Signaling; VEGFA-VEGFR2 Signaling Pathway; ApoE and miR-146 in inflammation and atherosclerosis; Chemokine signaling pathway; IL-4 Signaling Pathway; T-Cell antigen Receptor (TCR)  Signaling Pathway; Toll-like receptor signaling pathway,RELA,,,36,0,507.5,720.1,797.5,597.7,677.9,706.3,637.7,710.6,769.5,763.2,483.6,720.1,696.2,519.4,435.8,260.4,184.2,176.9,129.3,113.2,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,P48200,Iron-responsive element-binding protein 2 OS=Homo sapiens OX=9606 GN=IREB2 PE=1 SV=4,0,FALSE,23.001,7,7,9,7,963,105,7.05,17.12,7,,,,,,,,,,,,0,0,772.7,847.1,899.1,745.5,667.8,505.6,531.4,552.3,351.1,435.3,736.3,847.1,784.8,647.8,429.3,186.4,153.4,137.5,59,64.6,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,P49959,Double-strand break repair protein MRE11 OS=Homo sapiens OX=9606 GN=MRE11 PE=1 SV=3,0,FALSE,22.985,12,9,9,9,708,80.5,5.9,17.77,9,cell organization and biogenesis;cell proliferation;metabolic process;regulation of biological process;response to stimulus,chromosome;cytoplasm;cytosol;nucleus,catalytic activity;DNA binding;metal ion binding;protein binding,"Pf00149, Pf04152",4361,ENSG00000020922.12,11,miRNA Regulation of DNA Damage Response; Homologous recombination; DDX1 as a regulatory component of the Drosha microprocessor; ATM Signaling Network in Development and Disease; Non-homologous end joining; DNA Damage Response,MRE11A; MRE11,Non-homologous end-joining; Homologous recombination,G2/M DNA damage checkpoint; IRF3-mediated induction of type I IFN; Presynaptic phase of homologous DNA pairing and strand exchange; Nonhomologous End-Joining (NHEJ); Resolution of D-loop Structures through Synthesis-Dependent Strand Annealing (SDSA); Meiotic recombination; Sensing of DNA Double Strand Breaks; Recruitment and ATM-mediated phosphorylation of repair and signaling proteins at DNA double strand breaks; Processing of DNA double-strand break ends; HDR through Single Strand Annealing (SSA); HDR through MMEJ (alt-NHEJ); DNA Damage/Telomere Stress Induced Senescence; Regulation of TP53 Activity through Phosphorylation; Resolution of D-loop Structures through Holliday Junction Intermediates,47,0,668.4,633.5,506.4,602.3,621.1,1090.8,1116.5,634.3,709.6,881.4,637,633.5,442,523.4,399.3,402.2,322.4,157.9,119.2,130.7,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,P84101,Small EDRK-rich factor 2 OS=Homo sapiens OX=9606 GN=SERF2 PE=1 SV=1,0,FALSE,22.98,36,5,9,5,59,6.9,10.45,29.13,5,,cytosol;nucleus,,,10169,ENSG00000140264.19,15,,SERF2,,,0,0,880.6,979.9,598.6,1122.6,1054,968.9,1465.3,1559.5,1789.4,2932.6,839.1,979.9,522.5,975.5,677.6,357.2,423.1,388.2,300.6,435,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q15814,Tubulin-specific chaperone C OS=Homo sapiens OX=9606 GN=TBCC PE=1 SV=2,0,FALSE,22.909,26,8,10,8,346,39.2,5.71,22.9,8,cell organization and biogenesis;metabolic process,cytoplasm;cytoskeleton;cytosol,catalytic activity;protein binding,Pf07986,6903,ENSG00000124659.6,6,,TBCC,,Post-chaperonin tubulin folding pathway,3,0,813.1,949.3,952.1,970.9,973.9,1184.1,837.4,933.7,790.4,834.9,774.8,949.3,831.1,843.7,626.1,436.5,241.8,232.4,132.8,123.8,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,P48454,Serine/threonine-protein phosphatase 2B catalytic subunit gamma isoform OS=Homo sapiens OX=9606 GN=PPP3CC PE=1 SV=3,0,FALSE,22.903,13,7,9,4,512,58.1,6.98,23.06,7,metabolic process;regulation of biological process,cytosol;mitochondrion,catalytic activity;metal ion binding;protein binding,Pf00149,5533,ENSG00000120910.14,8,Energy Metabolism; Alzheimers Disease; Amyotrophic lateral sclerosis (ALS); Initiation of transcription and translation elongation at the HIV-1 LTR; G Protein Signaling Pathways; MAPK Signaling Pathway,PPP3CC,T cell receptor signaling pathway; Alzheimer's disease; Tuberculosis; VEGF signaling pathway; Amphetamine addiction; Axon guidance; Dopaminergic synapse; HTLV-I infection; Natural killer cell mediated cytotoxicity; Renin secretion; Osteoclast differentiation; Oocyte meiosis; MAPK signaling pathway; Th1 and Th2 cell differentiation; Wnt signaling pathway; B cell receptor signaling pathway; Glucagon signaling pathway; cGMP-PKG signaling pathway; Calcium signaling pathway; Long-term potentiation; Glutamatergic synapse; Amyotrophic lateral sclerosis (ALS); Oxytocin signaling pathway,Signaling by GPCR; DARPP-32 events; Activation of BAD and translocation to mitochondria,38,0,475,477.7,422.8,415.4,554.3,549.5,424.2,547,457.9,397,452.7,477.7,369.1,360.9,356.3,202.6,122.5,136.2,76.9,58.9,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q01970,"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-3 OS=Homo sapiens OX=9606 GN=PLCB3 PE=1 SV=2",0,FALSE,22.896,7,8,8,8,1234,138.7,5.9,15.89,8,cell communication;cell organization and biogenesis;metabolic process;regulation of biological process;response to stimulus,cytoskeleton;cytosol;membrane,catalytic activity;metal ion binding;motor activity;protein binding;signal transducer activity,"Pf00168, Pf00387, Pf00388, Pf01576, Pf05262, Pf05672, Pf07321, Pf08703, Pf09279, Pf10186, Pf12037",5331,ENSG00000149782.11,11,Alzheimers Disease; Signal Transduction of S1P Receptor; Myometrial Relaxation and Contraction Pathways; G Protein Signaling Pathways; VEGFA-VEGFR2 Signaling Pathway; Chemokine signaling pathway; GPR40 PATHWAY; MAPK Cascade; Calcium Regulation in the Cardiac Cell,PLCB3,Circadian entrainment; Alzheimer's disease; Renin secretion; Thyroid hormone synthesis; Cholinergic synapse; NOD-like receptor signaling pathway; Phosphatidylinositol signaling system; Inflammatory mediator regulation of TRP channels; Dopaminergic synapse; Long-term potentiation; Retrograde endocannabinoid signaling; Rap1 signaling pathway; Melanogenesis; African trypanosomiasis; Phospholipase D signaling pathway; Inositol phosphate metabolism; Chemokine signaling pathway; Serotonergic synapse; Insulin secretion; Gastric acid secretion; Endocrine and other factor-regulated calcium reabsorption; Long-term depression; Vascular smooth muscle contraction; Adrenergic signaling in cardiomyocytes; GnRH signaling pathway; Oxytocin signaling pathway; Wnt signaling pathway; Platelet activation; Amoebiasis; Gap junction; Salivary secretion; Huntington's disease; Pancreatic secretion; Calcium signaling pathway; Chagas disease (American trypanosomiasis); Thyroid hormone signaling pathway; Sphingolipid signaling pathway; cGMP-PKG signaling pathway; Glucagon signaling pathway; Estrogen signaling pathway; Pathways in cancer; Aldosterone synthesis and secretion; Glutamatergic synapse; AGE-RAGE signaling pathway in diabetic complications; Metabolic pathways,PLC beta mediated events; Acetylcholine regulates insulin secretion; Ca2+ pathway; Presynaptic function of Kainate receptors; G beta:gamma signalling through PLC beta; Synthesis of IP3 and IP4 in the cytosol; Gastrin-CREB signalling pathway via PKC and MAPK; Fatty Acids bound to GPR40 (FFAR1) regulate insulin secretion,80,0,832.8,832.9,858.7,922.1,983.4,1001.7,1003,953.3,806.7,1169.2,793.6,832.9,749.5,801.3,632.2,369.3,289.6,237.3,135.5,173.4,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q6YN16,Hydroxysteroid dehydrogenase-like protein 2 OS=Homo sapiens OX=9606 GN=HSDL2 PE=1 SV=1,0,FALSE,22.879,14,6,6,6,418,45.4,7.99,16.25,6,metabolic process,membrane;mitochondrion,catalytic activity,"Pf00106, Pf02036, Pf13561, Pf14864",84263,ENSG00000119471.14,9,,HSDL2,,,0,0,1572.9,1616.7,1635,1423,1382.9,1296.9,1369.3,1429.3,1245.7,1182.4,1498.8,1616.7,1427.2,1236.6,889,478.1,395.4,355.8,209.3,175.4,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,H0YG16,Kinesin light chain 1 (Fragment) OS=Homo sapiens OX=9606 GN=KLC1 PE=1 SV=1,0,FALSE,22.858,25,7,7,1,268,29.8,9.14,16.23,7,,,protein binding,"Pf13374, Pf13424",,ENSG00000126214.21,14,,,,,0,0,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,E7ETU9,"Procollagen-lysine,2-oxoglutarate 5-dioxygenase 2 OS=Homo sapiens OX=9606 GN=PLOD2 PE=1 SV=1",0,FALSE,22.832,10,5,5,5,703,81.1,6.65,17.62,5,metabolic process,endoplasmic reticulum,catalytic activity;metal ion binding,Pf03171,,ENSG00000152952.11,3,,,,,0,0,857.6,876.8,889.1,763.4,779.4,832.2,712.2,723,578.5,605.7,817.2,876.8,776.1,663.4,501,306.8,205.7,180,97.2,89.8,High,High,High,High,High,High,High,High,High,High,1,
